Run,T_in,P_in,x_Benzene_in,N_Stages,Feed_Tray,Reflux,B_Draw,Qc_kW,Qr_kW,xD_Benzene,xB_Toluene
5495,364.00031612232715,238284.44262824053,0.4810676740735164,14,12,2.6719824100776313,47.47695091055723,5050.354677514016,6098.225487524692,0.7917322930017939,0.8626160022658829
5496,361.41347671506185,205421.28100740002,0.5187624298251144,19,4,3.6938922041211963,63.655095177162885,3388.2887800582994,4407.774552507645,0.9624078153211355,0.7345440693022313
5497,369.2664108859675,169492.08524443154,0.5805465907421955,13,9,5.715277971035425,53.87496453954881,4270.494261357913,5259.06718714188,0.9951970717350228,0.774456299801622
5498,363.8727164049304,141484.22140074565,0.6421187217308975,15,13,3.8493078483936323,47.80894210336745,4833.15753508103,5779.967554853814,0.9941995025594054,0.7422334017022028
5499,363.94673465247274,160018.16910769953,0.5094243046341362,24,4,5.807886004474072,49.76908444578849,4680.23318533462,5738.734727609771,0.9651026415333769,0.9504824892226215
5500,364.6991658372762,234702.78733206488,0.5784155704831091,16,8,2.0794282840415574,48.60321629189775,4757.785729228255,5759.717123706011,0.995970073918366,0.8631387161821793
5501,364.9421455446628,126451.71845526688,0.6272243340959267,14,12,4.219928387297578,53.28568933157374,4323.856178463044,5275.026259365214,0.9964775637816741,0.696491288301713
5502,362.7461166968229,200625.19334654597,0.6455013323655785,15,13,5.972257465273873,51.12319712605801,4522.422533646227,5462.307234248163,0.9981040533833446,0.6916077425129654
5503,367.0357852561863,144795.86143571977,0.5161071451974508,15,13,2.2548684129516907,49.54902993041841,4794.544652243463,5821.438550206386,0.8615267747942439,0.8356001519727689
5504,360.29712901926223,163119.25221412865,0.5571108357595397,18,5,3.3698826587823865,49.674138218770395,4672.4787096373575,5688.437086915812,0.9821022279918251,0.873456433862563
5505,367.9615530499266,145459.1722196809,0.4511490286140022,12,10,5.340072191553652,45.31459922903074,5309.610237984252,6375.114969674896,0.7279916235810953,0.8829430413551083
5506,361.13626134608006,168381.27302495696,0.587672464023208,19,13,3.896820703891028,50.047575613280124,4620.390335416321,5611.273261251304,0.9996553742483106,0.8235271779066601
5507,360.0238719671663,220093.60625963146,0.4892409551282595,18,16,2.069689714654702,56.87137785829846,4075.662997129366,5120.572364126919,0.892680123112666,0.8167086470866803
5508,368.6909612965102,128890.23305397334,0.5777431254450764,20,10,2.297729015615079,62.993886317159195,3423.738357239098,4401.41448106061,0.998542061956741,0.6694575823151566
5509,363.6947184306401,234391.54900356175,0.5572074445484229,20,16,2.2383471699553,55.999461024160226,4069.7008958035367,5075.3334675242295,0.9998418059189617,0.7905843040386719
5510,364.2684880836704,128572.37757233408,0.4859675914368041,22,16,3.1740915729326407,54.852567823831166,4176.083004164038,5251.783117551507,0.9995073328098961,0.9367109004411276
5511,363.8394758492311,235498.9794972766,0.556897799553187,18,16,4.689072956746065,45.34804087989544,5177.73108380012,6178.33866396002,0.8788255172786068,0.8310788390706502
5512,369.89389048032086,191607.4559972543,0.6401190285512383,20,18,2.134459473260173,45.6110008365646,5045.32115602915,5995.896023657593,0.9862101739837243,0.7725785811076527
5513,364.1432245579062,229551.1163571509,0.5346550915686921,15,10,3.553219496587994,45.72310373111748,5074.261938790989,6114.360833999161,0.9485520753844401,0.9566729641267444
5514,365.60801013745635,226373.23446698923,0.4758170557652719,13,10,3.4833838030281443,54.81921218613762,4257.1087467915895,5321.53243056243,0.9083414424286428,0.8806600215010871
5515,361.5266113118373,170835.32394406668,0.4881522471376286,21,11,5.350744316874593,51.275340721564675,4512.305316516702,5596.683372240415,0.9940411528072174,0.9925713173402971
5516,365.57013934218355,197533.11538137618,0.4563330090179414,16,8,4.1613179639725395,49.598285237609886,4758.605595431225,5854.124959381445,0.8976236213273342,0.9921059533854314
5517,369.7349143333356,249476.16585651453,0.6180986685315686,21,3,2.7479450591951706,58.251559013077966,3892.896420920407,4840.646196903606,0.9613322662261845,0.6278941914168902
5518,364.0718396129236,143977.24139575654,0.49051435826220924,14,12,4.662517693169637,45.523538234608125,5241.653855369912,6282.754485141822,0.787574491559687,0.8649673468327825
5519,368.49420595544575,149328.43535050197,0.5533490382541216,23,15,2.8569733863161884,45.55279266136683,5036.185356139406,6073.590114473611,0.9996129854252352,0.9800502165400906
5520,364.7790204574706,156042.61165356284,0.5282533826016627,13,11,5.859152504061596,53.13493653769959,4413.703072043389,5433.4145106353335,0.9108574658210358,0.8092037747676547
5521,368.4748488938635,181992.33946001958,0.5848685763911075,13,7,3.371553355428196,57.873340931436985,3902.0852240256236,4880.219896064797,0.9930776785343104,0.7122714434851333
5522,363.04634397677245,172556.36845968018,0.5075535736130373,19,17,2.4173939560525466,57.4687340928771,3995.57849622001,5028.58942495177,0.92386313073756,0.800547392124588
5523,364.96840298501303,138249.4473947897,0.6021611527992843,13,6,4.97046243895079,59.98992517709174,3708.3821248375075,4669.8114501621385,0.9901226265807419,0.6565884213763779
5524,367.9567681663958,182303.0420361629,0.6209367130657505,24,17,5.511875088880981,57.11675668613118,3966.246897668449,4917.926067549052,0.999972846507557,0.6636434990829225
5525,369.5627201451286,142251.30047271706,0.46525696655680737,18,6,4.537451639331355,60.39403695484815,3678.4570573575393,4754.581079929568,0.9804772107753731,0.8726206614592623
5526,365.87174002158645,157601.9047546751,0.5124630680416487,16,10,3.3820988198828057,52.237341032578165,4422.991627296749,5478.686778676164,0.9942767618710465,0.928078174856899
5527,369.981615386402,191175.5022979782,0.464306985562685,20,4,5.208773948983602,53.223580578623654,4366.087406177915,5458.184673668311,0.956445456394756,0.9682170061482657
5528,364.71814788389634,245925.61070434906,0.6464438296173021,22,16,4.0108377764814716,61.3142862575509,3578.031144221952,4506.64897102595,0.999958219829122,0.576602989293557
5529,367.5535920737045,240460.64464411497,0.5430508513406965,15,12,2.327327726900582,45.90182608847076,5093.957517424638,6114.598019398466,0.9118415821897807,0.891592098505798
5530,368.9097418601864,240125.22224814244,0.5941275151530533,18,4,2.993358971852928,50.509443362866534,4601.495505199911,5580.617340969839,0.9753071753689385,0.7793629117224722
5531,367.733298660215,183349.7842119944,0.5136677076059741,14,12,2.9761256567289665,62.25530948448631,3513.683388031068,4540.581377725472,0.9694453658054913,0.7626651352483894
5532,362.39801756160654,185071.32870347583,0.5695220068141936,23,4,5.695456302408571,61.040198411892085,3626.1562564661226,4609.197323793243,0.9702999025750073,0.6862803612315
5533,364.01425655800995,144093.47859061835,0.49569208660434666,14,11,2.8793711995625952,47.239110538386726,5018.974850484781,6068.421466290194,0.8559647694726525,0.906692864767828
5534,367.7442750560795,175417.13938656606,0.5417216662032448,19,12,5.998954961469138,48.86717296378775,4730.337555679329,5768.25096845089,0.9989108769884213,0.9366644449637159
5535,367.2538896083799,222752.71734063595,0.5221225297634673,15,10,4.361871951005353,57.77861813501579,3907.8796959835277,4940.421648973038,0.996611213453967,0.8246072562950006
5536,363.829428548506,244213.56490474258,0.6490184213444183,23,11,5.086447089266988,51.43681833138773,4492.070555879789,5428.997338747504,0.9994716335050836,0.6818559126561786
5537,367.20828265251106,135942.76374312563,0.501060521948871,12,10,5.2841461085806785,58.2137806166045,3929.4425975489453,4966.056059721008,0.9187688095039838,0.7987731249497714
5538,361.96817370219026,176642.97489842115,0.5870479130415218,21,6,4.4288075757730105,57.29906544437773,3958.0044496643504,4934.72526745193,0.9898667748831711,0.7131444500253304
5539,362.23130280157824,183044.81779886002,0.5368194115423783,20,5,4.360492930961441,64.02360575778151,3343.0986547510865,4349.301921594841,0.9779996651358054,0.7110903171787489
5540,365.93236570588516,148006.53053090157,0.46008036901830446,24,19,4.161375184429433,47.21727751701454,5030.5773912325185,6113.510633658965,0.8450652416744444,0.9702822177749324
5541,366.21038926602927,156571.57974150678,0.5234374617796976,16,14,2.5930971193003423,60.95244109641918,3631.8948295045707,4653.253086427076,0.9735135447699365,0.7648918002732169
5542,369.06388604786906,215763.88325033692,0.6313056843576099,20,14,4.5295752385355605,63.00657283823161,3421.5807453799207,4359.525953011506,0.9998658402541505,0.5850892514033675
5543,368.2725877239966,182444.34848510043,0.6360421859018099,23,5,3.5791001244751275,63.04871731083172,3427.713105269473,4360.979985388539,0.9862405038268705,0.5692003248875016
5544,363.409321282779,217789.73180016255,0.4870154510266742,15,4,3.9141277089960864,48.76379911208077,4795.056337173094,5874.099441403858,0.9432682248860235,0.9923700604138554
5545,361.468123896611,146954.01849299084,0.5074240220390286,22,4,3.968103524744842,57.65788558728561,3947.3247992575803,4987.023217977947,0.9624814734658548,0.8267556738760553
5546,364.6658612798861,127054.20344470651,0.6446798686913477,23,5,4.949580786848271,53.90243965489255,4274.8536732506445,5210.410058055353,0.9876634263161037,0.6486409039158799
5547,363.41182766814234,216191.35407357465,0.6183823267830681,21,7,5.081030384909258,57.75087688627954,3912.0333192634234,4864.222831671257,0.9947336659634228,0.656947069415627
5548,361.9528397270631,203766.1114487488,0.6349158921622287,24,12,5.612324609225194,55.771042948161345,4090.995436084172,5033.517689093755,0.9996532464648401,0.6543373103208143
5549,366.9321723528999,236850.25403417688,0.5936315336868229,22,9,4.614335861057654,48.997905210566294,4719.174406524744,5706.608970076584,0.998001371875525,0.8272784772340654
5550,365.96469855548736,167865.02117196252,0.6475339558052604,24,12,4.631123098247288,51.519127089254845,4484.247371669,5422.264248790838,0.9996867762719307,0.6838512422425436
5551,366.4538347745911,232813.85261590767,0.5887647519615754,20,4,3.1444413941542395,54.89791520751322,4194.700509642522,5171.009440789818,0.9739001538579183,0.7276481662203651
5552,364.84635447997243,150650.7802179378,0.5311485858333351,22,9,4.652359896094396,59.942102263118244,3707.4076280363315,4727.6292364567025,0.9968938641042041,0.7800980342220759
5553,366.72993762151515,234338.69815870532,0.5626604530688761,20,14,3.072555740617412,47.1427325743025,4889.221965647974,5911.540963195199,0.9995181543477472,0.9271521454487083
5554,369.9259010908943,246703.7281401902,0.5752838981371424,22,19,2.0907619179328236,55.39621641277354,4125.405624597893,5116.589458804699,0.9999428259391979,0.7666418892293506
5555,360.67059913362414,197706.59358402615,0.49730422369386346,15,8,3.2515735847929665,53.57405779699534,4303.450461973088,5369.143912776634,0.9896818489948234,0.9293779451441503
5556,369.75495043751806,208044.53065767456,0.5702716442570938,21,18,2.5516074306999466,45.405341417760546,4303.450461973088,5369.143912776634,0.9896818489948234,0.9293779451441503
5557,366.2423185101415,230002.2594352184,0.47287750544792817,15,8,4.736336458236005,53.60854731792507,4311.952628636873,5399.322924062375,0.9768536529772979,0.9632504400147079
5558,368.26598492788,188756.757771373,0.5252551623409258,20,12,4.700480753232188,54.02784652691498,4252.597002972052,5291.818123944575,0.9992602443445662,0.8780745236950038
5559,366.83106001118205,157528.54277295704,0.5638289142926305,15,5,5.633227519562375,64.42300536873447,3304.2512430898946,4288.910241265214,0.9804915013716812,0.6662690536415956
5560,364.1853016960668,134255.88753637552,0.5003991504356642,14,12,2.6948363275564304,48.88966631373552,4881.319101676017,5917.735120748596,0.8329152227458071,0.8472204733669774
5561,364.84752123231,210248.35959598434,0.47435673789488714,18,16,3.380281546702036,64.92374601685532,3280.9680223895707,4333.82710288472,0.9458986455271863,0.780402494751871
5562,364.3057737688963,222666.00793084915,0.4652158589792458,22,8,2.315462810428492,60.66876835451653,3643.797491732293,4721.558293409468,0.99225330192827,0.8764596408979273
5563,367.3691896459174,212476.20448722108,0.6242850047198634,20,18,3.4271729424768775,55.26740497713895,4137.378983979369,5088.755894145568,0.9998765909738604,0.679713099204909
5564,363.7036590133591,132994.05139770822,0.55928558970961,17,7,3.2923163210531703,52.88825965029238,4363.875999733399,5372.761188535707,0.9930399793254374,0.8270936240185512
5565,365.790465385364,226826.73167089547,0.5518698117515368,16,14,5.375295966109446,64.4649926745184,3287.7742066248925,4283.814476723455,0.9983458506227387,0.6942409633173866
5566,365.87032802350706,136968.26847302305,0.6392798373717252,24,6,5.890983002201393,49.34423574682158,4692.593866251213,5639.044653227003,0.9926025533233014,0.7234339007915336
5567,366.46467268035923,247160.29683004168,0.4597447836006966,16,3,2.4707411763181497,45.63432128280617,5181.347649612712,6269.147286175004,0.8451737257077249,0.9994294836145713
5568,368.0035229890947,192982.1409741561,0.4870603092650965,22,18,2.580142040606432,61.64614315139711,3547.416325193495,4603.802560727478,0.9998564010507857,0.8319816760308978
5569,367.6841331355669,179974.27163253818,0.596610905095633,16,14,5.5705090760840035,49.50074548357995,4703.608975202705,5680.658782211389,0.9667796134694622,0.7810246968648512
5570,361.5122233867333,209590.749551267,0.612062685713422,23,4,5.201912318342397,48.81354791492991,4757.079861479095,5724.1935501789285,0.977409027018887,0.7710437220870736
5571,369.59276806435713,238794.82378401243,0.4774822733549383,19,13,4.3310104379257695,57.521235651718584,3929.93976554878,5005.792552296391,0.9986807690710163,0.9074167613639161
5572,360.7911429028209,173566.9704399331,0.5563824258016259,20,15,3.325679924635991,54.64007397641584,4195.458961460368,5204.577001171991,0.9998137997091894,0.8117359322676334
5573,369.29747490399745,217197.8962102331,0.6059716985622468,20,11,2.1807192907725677,51.83792870836988,4455.115358876384,5426.430783885343,0.9993194273850357,0.7594835159701806
5574,362.437993653931,197813.0887253126,0.495455767415122,16,6,3.691762917613395,52.367130014628366,4421.828115063025,5491.3927893692035,0.9827663442690909,0.9477994070290248
5575,367.5876390009253,206152.5562725631,0.5515069434282999,15,11,4.05828192608492,62.20140712833843,3497.175102029975,4496.7472580665435,0.9983865051076294,0.7200531288339256
5576,366.63340994603925,225403.32393198094,0.4966622193240609,16,12,5.661632126632869,46.0638684427666,5115.019404355001,6170.989332548052,0.8732904598965107,0.9443313623792321
5577,361.9499276026772,220644.08927122568,0.6228994428212331,22,11,4.646109047122202,62.022513375516645,3513.0014468558834,4457.861476921644,0.9993373256598946,0.607600159378016
5578,368.0529256011307,132489.94845020561,0.5106753257908261,15,12,4.030102522383602,55.931513820186346,4101.984911411714,5143.887310510115,0.9698987607303801,0.8511471998990898
5579,365.74895769473113,220726.33427891054,0.5309492789171539,12,10,4.544556918269059,47.310849229143564,5007.9809309668235,6024.879000135233,0.8606971234686603,0.8362843298854448
5580,363.2482549647551,238696.98720012413,0.5245797071272096,20,5,2.3217471410449098,61.80438037291537,3549.9633877661136,4569.481792738083,0.9771357616765841,0.7551036877260514
5581,365.0465810675809,150488.6523733621,0.5594803969179171,18,14,2.6867448430342167,63.18240702997488,3405.4374907380197,4397.350944802273,0.9997038397763318,0.6970461948489199
5582,360.67721182528686,155846.50325894254,0.5669367795520898,23,9,4.2557436270054705,50.41795408189752,4588.111163957907,5596.727974110831,0.9976669528539633,0.8566520712823918
5583,365.44346515610505,183834.48613074984,0.5906443617172524,24,13,3.656976614203118,47.926590031633324,4816.469614800024,5809.563804496624,0.9997537726192595,0.8538629996819952
5584,361.2712232667591,181205.69107192228,0.5168115458461919,22,19,5.537934738466847,48.60627966965819,4847.000943688788,5884.708478653844,0.9034282781902992,0.8919766262205318
5585,367.85972457755463,204410.51909244535,0.5140020629023149,23,11,2.996313195741651,50.090474998658905,4617.283577964566,5679.789284243832,0.9987964900253932,0.9690410621957414
5586,365.1933232695302,129348.41808590034,0.5620316077455574,20,14,2.410831628054003,63.71335633563202,3356.2640139942523,4345.448769863843,0.9997907435714043,0.6872851868141683
5587,367.3732881126604,224211.09935728295,0.6397940978159261,16,14,3.169411146873875,54.43279041607328,4215.17282808468,5155.480078844296,0.9992223900387013,0.6610933672013138
5588,361.7067655352506,217700.42545054597,0.5401936862915497,14,9,5.323893156838076,51.26176913028011,4515.634847540721,5546.120395175612,0.9919062240723204,0.8892817361651769
5589,361.17668721787527,129867.20619786847,0.5299824947482541,18,11,2.8692784248497025,60.82817829231767,3623.915565143878,4643.80728251189,0.9987838701320103,0.7719138369912819
5590,362.47121466507576,249895.87498345217,0.5386661435983131,21,13,3.4498375286447054,58.652688368655504,3824.482369659299,4841.088981016952,0.9996205162136818,0.7862844191544808
5591,367.9431249870195,195284.26182715275,0.6388701446620453,21,19,4.43857486618673,64.08307580765255,3321.9341843052725,4253.6460066031095,0.9999753407102423,0.5635200775372733
5592,360.39127086463895,185145.02286965123,0.565046476299204,19,6,4.577456526320746,52.47129721923953,4406.187870525127,5409.945134987134,0.9891330298552987,0.8190927545849049
5593,363.7104550182124,133822.98364941304,0.6413318883272616,17,15,5.088264008771796,55.920316291866605,4077.2108489983766,5014.69944569901,0.9996277665369958,0.6410980053625497
5594,364.79046777326766,187120.80111420449,0.5033207592982585,12,10,4.325634249408875,58.743572834134916,3874.101934091275,4909.063835297243,0.9261430896763745,0.793633236445137
5595,362.63700132069647,233178.5452222532,0.4897097651350836,20,16,5.903066466209195,54.74010021047741,4212.151479636564,5277.3501615902205,0.9707366793586674,0.9080101851410697
5596,362.05229277910644,168895.8746925036,0.6408982481671466,17,15,3.9629934415584342,46.45223475676732,4961.735437158404,5911.2851333205945,0.9914427338657841,0.7631915426855661
5597,360.90596255138604,216024.3991911974,0.6207759481601098,24,9,5.294786521540042,57.448598125985775,3937.1117947935404,4888.273682653361,0.9981515475170059,0.6587410689560844
5598,364.18489599228405,134543.39687280855,0.5567893602243963,16,14,5.743861040458098,48.44059345106627,4859.316839013799,5860.876217664953,0.907045275940586,0.8160175330854907
5599,363.5079388103145,158345.69440230165,0.4507778045281677,14,12,5.547127892585238,52.39106529301819,4577.314127826177,5646.15659179354,0.7924484348982842,0.8597059514635669
5600,365.5826752629716,198701.75877527444,0.47679016237461236,23,5,5.897350646280661,60.09519929387624,3712.9935755305473,4777.302322547334,0.9717485173190523,0.8518752675428193
5601,361.7042965330042,182169.27688456708,0.46874519461745706,16,11,4.187617390594452,62.9832090141254,3426.2033520805508,4495.75040832469,0.9965513107277131,0.8414595248139123
5602,362.93327731091233,198903.2770921482,0.5962420889388271,14,5,3.076476186907055,48.05850565917883,4819.743664992118,5803.810016662797,0.9847827144914935,0.8236914988103089
5603,367.34059766240887,190226.7733743547,0.5455425991723262,22,5,2.451398037947951,63.79936221556058,3363.2895504735857,4362.90386245253,0.9789146028319283,0.700358651021863
5604,366.5239622783586,149268.17236970877,0.6213526149781924,20,18,4.680023062767745,54.324189399452976,4224.655028712215,5179.593869999701,0.9998365865547676,0.6968769323410445
5605,361.75449037583024,157371.71338567112,0.559952578888915,14,12,5.55847146399725,58.98084071511886,3802.921782451798,4799.141047555254,0.9888788686290979,0.7383509987983518
5606,369.2115725664953,229349.91202077747,0.5497805095598346,23,8,3.7056797026810324,55.66663567965831,4104.313831140522,5116.340233370212,0.995533698075837,0.8052209785334459
5607,365.02684838321653,218227.22809114162,0.6478176984185711,20,17,3.6801811902810524,61.305643482712895,3578.8285515325115,4506.480723351271,0.9999607391629909,0.5744448469121242
5608,361.62497264079644,127086.31733325658,0.5376400419743946,17,15,3.815927211297205,57.50220908305113,3961.258954142514,4974.653105285071,0.9631934104093203,0.7768709718482271
5609,362.9262019153443,201853.55698820954,0.603217035120104,18,16,3.9350289830401373,61.61848793295256,3550.0550454833883,4509.994980073548,0.9997516536223534,0.6437802339723541
5610,369.9555775833433,144586.48378859193,0.5237816914018938,17,4,5.872295039545763,59.14499516429288,3807.1024492569486,4829.841290914209,0.964510806643947,0.7806564116773799
5611,368.7564927470324,162153.14740795782,0.48378945101687026,19,9,5.327905881184646,52.87920094761855,4363.1714345557175,5446.513929922989,0.9946825678561559,0.9714687878448682
5612,363.92644181198085,237955.35238293058,0.5664729793568124,21,11,2.6528524638951647,59.304767605069806,3764.5872939958745,4756.459010777771,0.9991069556518924,0.7304026500110695
5613,365.8735741518151,211713.63180689467,0.4647263103281811,16,7,3.0914427787337333,53.15285054211223,4357.9285432951465,5454.423839807412,0.9728778508187487,0.9831415071420568
5614,365.2228641529624,189388.07095169116,0.4800762637584418,12,5,4.159092615466437,51.01320275898752,4585.761863285456,5664.343933846289,0.9419299166268301,0.9634311034416841
5615,369.11179162636506,234131.6921396142,0.6108806631844368,21,13,5.631843219377055,59.282599129063826,3766.105626804843,4722.891416369603,0.999757567305373,0.6562138472968685
5616,366.0133949748947,227843.80013111775,0.6068488773457947,18,8,2.6770861116213815,59.165867694069746,3779.4879940448036,4739.100038669201,0.9966016722837477,0.6621443414707688
5617,360.97036777489245,139339.07886744814,0.48257867780757974,24,15,3.1391445392613484,59.16306199800973,3777.1249341859398,4843.731351024209,0.9998027894374225,0.8744320695479986
5618,365.0895709774753,229023.68703008458,0.6060323931015764,16,5,2.41198251116944,45.39012650996258,5066.015340581789,6047.396871166123,0.9860198765568446,0.8511390226850298
5619,361.0313682381481,125494.7953007917,0.49049833151082045,19,16,2.4093921758517145,57.957338618130294,3917.1004297021996,4972.281243861937,0.9653473967264488,0.8539605227491457
5620,363.54846100420525,215027.97237790952,0.5414032258482396,21,7,3.195696302631072,47.54038286836781,4859.545306100186,5900.32732841574,0.9927480045859111,0.9566443887969158
5621,366.93422912344,215007.7658153832,0.49379843961778674,17,4,4.988627328706159,59.055130569839875,3819.2093700882015,4867.907546904031,0.9597400463336765,0.8292542412411285
5622,366.7656429582553,139391.5826261427,0.5728517248308195,13,11,4.746388924911931,58.01165885150176,3893.1250667460977,4880.140670834074,0.988458424132473,0.7279608397356626
5623,360.2919524590059,180364.1123404199,0.5546166409724438,21,13,2.1567268443292815,49.03013002262995,4714.53039493522,5739.207129060784,0.9996255126606356,0.9079977620128995
5624,368.45190817120823,165457.8923445567,0.4937098054851766,13,11,5.070325195512716,61.33926291453873,3622.3206301860887,4663.135204567372,0.9374635871412894,0.7859780725251707
5625,365.70073032423903,144468.7279485939,0.5896977549827163,15,11,5.5762261048824815,58.08244726461993,3877.9604626119026,4852.743511944906,0.9987503835326066,0.7055116574383666
5626,365.5095609794604,229810.66648674087,0.4837439497915639,17,10,2.1263066905892436,52.39485426904822,4417.7411763821465,5499.910821420892,0.9843826982668642,0.9711285927933487
5627,369.0259182856385,227938.53473635513,0.5718442660704068,23,12,4.162666877551885,47.640385111109666,4843.176416454913,5854.905147824394,0.9995308851948834,0.8982087492072575
5628,361.4627960553983,219961.74672353663,0.5833683654353983,22,11,2.7390747239661244,57.70769029755296,3912.246555591273,4892.76264588168,0.9992026567026079,0.7213846499857831
5629,368.22462252015123,161616.3626883901,0.6173811918595002,23,13,5.738306737209384,61.79708238698579,3533.526606267861,4482.703092082161,0.9997640792396244,0.6190076695381138
5630,364.0599460364799,168412.00850697287,0.5253287141130456,12,5,4.63780954631377,51.38276494923664,4522.848438915178,5562.652026990309,0.9726032774146318,0.8978725791170485
5631,367.35359318658504,204357.9785178008,0.5574982531157592,19,9,3.2770629823253765,62.988397108901154,3425.2053174370885,4418.657856458706,0.9972499142640051,0.7008971752514808
5632,369.2462369031898,149592.23388088204,0.5994296449437244,16,3,3.3512305680639463,49.17970950791191,4739.062364069973,5713.090714217625,0.9610769613058905,0.7742818278790741
5633,363.4614838862654,138914.33929781005,0.5538467836173764,23,15,5.548269839886311,64.16270211013413,3314.639493224694,4309.707663054361,0.9998783593947643,0.6952787351575758
5634,369.14515307126425,206394.48279811395,0.5168677082171949,22,7,4.794133546690234,50.999580294952914,4540.272480297562,5594.64697647624,0.9915515122348381,0.9392087043640511
5635,369.19339657284513,226853.2321935805,0.4936863547473076,15,11,5.7866317190901535,56.55971265563929,4030.2002336130336,5089.988978702822,0.9856018263408539,0.8841258446403383
5636,369.98654348188796,220799.62498164008,0.5434407741357701,13,7,2.875079748327132,53.56268565572804,4304.499150409443,5325.641974522103,0.9896877691354897,0.8434425893158006
5637,367.1688887117309,166499.2387815699,0.4997471314186381,20,11,2.0269238051522698,57.73855255033054,3909.907725900734,4963.631724362606,0.998594584871907,0.8653817903901656
5638,361.84339807304593,195388.37103068136,0.5376162011663227,15,13,2.931674679496223,61.82081369447609,3539.059170050443,4549.433088986104,0.9896272356813242,0.7415359559726836
5639,369.5049589404229,190135.89598074657,0.5380811270672314,18,16,3.716172228100641,48.22234232328863,4904.544589625263,5917.536853122813,0.8798094627591295,0.8288420029886526
5640,363.16590936682326,174921.74598825478,0.6073229263723707,14,9,2.355432400708716,64.53428845126751,3281.8355809270797,4235.507028938386,0.997681266522945,0.607203903080114
5641,362.595332505823,157558.7027436687,0.544348531989165,16,14,4.474941707538486,47.8365646174543,4936.658457398196,5945.6887302561,0.8847340371332547,0.8268252227469826
5642,361.1840995719742,228691.4840454112,0.5393978695426147,15,3,2.0800751711119214,57.12925733398079,4008.3640523320573,5018.341669778084,0.9479982300896577,0.7672226210380997
5643,368.2191190858432,187946.57975366377,0.4851339153463974,21,14,5.065862338529238,57.62290424411488,3919.7829493555378,4988.036259644976,0.9995628378436342,0.8931879341720029
5644,368.4792918778753,195544.73674246666,0.5540994095300202,24,17,3.882552031979899,60.57460032327827,3646.444769524226,4646.6357316944805,0.9999578739587431,0.7360906712183939
5645,363.86313767342136,133210.46368834,0.5355859255865774,18,7,4.262595712016559,63.45277718641759,3386.4313759041133,4396.198150447564,0.9914894717659266,0.7270031874914593
5646,364.23407000909145,145092.2091203226,0.5439981749588461,14,11,5.699428281329256,53.00993633542953,4364.571102755823,5384.397566017602,0.9801448657257856,0.8426191685623261
5647,367.1085501263157,176783.1577720887,0.48451854081607804,22,12,5.79163368037069,64.18727038087751,3312.9554589388017,4366.034860560818,0.9990609987911461,0.802565951415416
5648,365.2462439849983,231669.78831560293,0.6225068727564964,23,17,3.328179359713557,47.40632969907375,4864.362968413694,5829.845940751955,0.9999688997469256,0.7962581640649534
5649,362.70595637352403,193578.4339638466,0.5935481843480569,12,8,2.886290890264846,49.15272104713326,4712.487382598405,5697.9517169482715,0.990473513123686,0.8170612892628096
5650,367.39810975309626,174530.59578848688,0.4755175662671553,14,12,5.2822116980919365,46.354033933093156,5173.308762440328,6224.112462224113,0.7733286161329422,0.8691420052925938
5651,365.03951999263944,196744.10391577226,0.5152409216238276,16,9,3.2981394852937953,49.48200327248858,4684.739437339795,5744.746531723373,0.9877065268664694,0.9671165886021128
5652,362.47246534659376,218867.30060824292,0.6186951174443063,16,11,2.7085833386723603,59.73951925223023,3724.2672365617054,4674.552760430095,0.9992337515889413,0.6377627273046026
5653,367.6466745733899,149825.69110061595,0.4567650595010683,17,5,2.1611249734337172,54.6037883800134,4226.992621842412,5325.667031627467,0.9682765964770844,0.9684927232927303
5654,369.66200743079145,152030.00784627642,0.5901306589791765,15,13,3.9496930332308056,63.247610321876856,3400.14237035727,4368.043694643562,0.9987072869631965,0.6472880730270159
5655,368.0479715985755,158454.91976950143,0.5312372573549811,22,4,2.5611347527035306,50.30733587606803,4627.340440563988,5663.080998645797,0.9679727927475815,0.9001620980929448
5656,361.867946412351,150955.04382553592,0.6419853747861015,22,17,3.788915956798223,47.043826667502394,4897.89239549185,5847.271202847851,0.9999673052835778,0.760986800453913
5657,366.0908084835153,240375.4104676163,0.5318212753108781,17,7,2.33566704140145,53.67566580521642,4292.06398220138,5324.251512384499,0.991820989769277,0.8651776287997516
5658,365.8470103970304,142194.37784465746,0.47069503282346303,16,13,2.8882073859379664,46.070251633896795,5174.905104745387,6238.440516044869,0.8045586431413911,0.9201250702686409
5659,363.31090482035415,135755.2398494609,0.524642865948395,12,7,5.864228447689431,52.15037277434113,4446.000621074403,5485.859851304185,0.9784445592102168,0.8917346343795549
5660,369.2165945550722,177254.3822644723,0.45009590262231663,23,9,4.3850559777732006,57.10273658722819,3972.008359764214,5076.100333333166,0.9947793573481292,0.9590864068498558
5661,369.0103076002217,247647.84745599426,0.5322419618936994,15,13,3.40648775554067,49.02414645589508,4829.216645039799,5845.98884911371,0.8790996672638305,0.8284245436516707
5662,363.8305608854609,173439.68575428787,0.6168957539764431,22,6,2.0536845643370727,53.46666184954793,4311.730921770322,5270.104357627354,0.9914943708510617,0.7091265467755204
5663,364.5757077555281,131292.17380282204,0.5493940688943628,22,5,3.8450318543071296,49.76636478212539,4664.501691789224,5687.47203203288,0.9815079279579438,0.8867770290712604
